Geo_FIPS,StateFIPS,CountyFIPS,TractFIPS,BlockgroupFIPS,TotalPopEst2015_19ACS,YearOfStartDate,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,Unique0to17WithED_VisitPer100,NumberED_VisitsAge0to17,ED_VisitsPer100Age0to17,NumberLowAcuityED_VisitsAge0to17,LowAcuityED_VisitsPer100Age0to17,NumberAsthmaRelatedED_Visits,AsthmaRelatedED_VisitsPer100Age0to17,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,InjuryRelatedEDVisitsPer100Age0to17,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AcuteRespiratoryTractInfectionRelatedED_VisitsPer100Age0to17
420034132011,42,3,413201,1,874,2017,8.4,85,28,32.9,35,41.2,5,5.9,5,5.9,1,,0,1,1.2
420034132011,42,3,413201,1,874,2018,8.4,85,24,28.2,35,41.2,13,15.3,,0,3,,0,4,4.7
420034132011,42,3,413201,1,874,2019,8.4,85,16,18.8,18,21.2,2,2.4,,0,3,,0,5,5.9
420034132012,42,3,413201,2,1072,2016,17.4,329,47,14.3,58,17.6,7,2.1,15,4.6,13,2,0.6,4,1.2
420034132012,42,3,413201,2,1072,2017,17.4,329,43,13.1,56,17,10,3,8,2.4,9,3,0.9,5,1.5
420034132012,42,3,413201,2,1072,2018,17.4,329,39,11.9,47,14.3,8,2.4,5,1.5,8,,0,4,1.2
420034132012,42,3,413201,2,1072,2019,17.4,329,48,14.6,72,21.9,24,7.3,5,1.5,13,,0,9,2.7
420034132013,42,3,413201,3,1753,2016,14.4,291,49,16.8,66,22.7,14,4.8,7,2.4,6,1,0.3,3,1
420034132013,42,3,413201,3,1753,2017,14.4,291,44,15.1,56,19.2,9,3.1,8,2.7,4,,0,2,0.7
420034132013,42,3,413201,3,1753,2018,14.4,291,71,24.4,101,34.7,16,5.5,18,6.2,13,1,0.3,12,4.1
420034132013,42,3,413201,3,1753,2019,14.4,291,61,21,83,28.5,25,8.6,12,4.1,6,,0,3,1
420034132021,42,3,413202,1,1016,2016,11.8,259,38,14.7,43,16.6,6,2.3,5,1.9,3,,0,4,1.5
420034132021,42,3,413202,1,1016,2017,11.8,259,38,14.7,54,20.8,6,2.3,7,2.7,2,1,0.4,1,0.4
420034132021,42,3,413202,1,1016,2018,11.8,259,27,10.4,36,13.9,12,4.6,2,0.8,3,,0,7,2.7
420034132021,42,3,413202,1,1016,2019,11.8,259,31,12,39,15.1,9,3.5,,0,3,,0,4,1.5
420034132022,42,3,413202,2,1744,2016,22.2,372,43,11.6,58,15.6,11,3,8,2.2,4,1,0.3,5,1.3
420034132022,42,3,413202,2,1744,2017,22.2,372,36,9.7,50,13.4,10,2.7,8,2.2,6,1,0.3,5,1.3
420034132022,42,3,413202,2,1744,2018,22.2,372,55,14.8,84,22.6,19,5.1,15,4,9,1,0.3,9,2.4
420034132022,42,3,413202,2,1744,2019,22.2,372,43,11.6,56,15.1,18,4.8,3,0.8,6,2,0.5,5,1.3
420034133001,42,3,413300,1,1566,2016,14.6,272,45,16.5,55,20.2,8,2.9,7,2.6,5,1,0.4,4,1.5
420034133001,42,3,413300,1,1566,2017,14.6,272,47,17.3,61,22.4,13,4.8,8,2.9,8,1,0.4,6,2.2
420034133001,42,3,413300,1,1566,2018,14.6,272,49,18,69,25.4,14,5.1,8,2.9,11,3,1.1,6,2.2
420034133001,42,3,413300,1,1566,2019,14.6,272,36,13.2,44,16.2,11,4,6,2.2,3,,0,7,2.6
420034133002,42,3,413300,2,2072,2016,22.4,383,59,15.4,74,19.3,18,4.7,11,2.9,3,,0,9,2.3
420034133002,42,3,413300,2,2072,2017,22.4,383,67,17.5,82,21.4,22,5.7,11,2.9,6,1,0.3,4,1
420034133002,42,3,413300,2,2072,2018,22.4,383,61,15.9,75,19.6,20,5.2,11,2.9,6,,0,6,1.6
420034133002,42,3,413300,2,2072,2019,22.4,383,60,15.7,70,18.3,21,5.5,8,2.1,6,2,0.5,5,1.3
420034133003,42,3,413300,3,648,2016,4.6,143,19,13.3,23,16.1,6,4.2,3,2.1,2,1,0.7,,0
420034133003,42,3,413300,3,648,2017,4.6,143,19,13.3,24,16.8,6,4.2,6,4.2,1,,0,2,1.4
420034133003,42,3,413300,3,648,2018,4.6,143,28,19.6,36,25.2,5,3.5,5,3.5,5,,0,2,1.4
420034133003,42,3,413300,3,648,2019,4.6,143,22,15.4,28,19.6,10,7,2,1.4,,,0,4,2.8
420034134001,42,3,413400,1,1494,2016,17.4,305,53,17.4,74,24.3,12,3.9,15,4.9,6,,0,7,2.3
420034134001,42,3,413400,1,1494,2017,17.4,305,56,18.4,70,23,20,6.6,8,2.6,7,3,1,7,2.3
420034134001,42,3,413400,1,1494,2018,17.4,305,65,21.3,90,29.5,15,4.9,13,4.3,13,,0,7,2.3
420034134001,42,3,413400,1,1494,2019,17.4,305,59,19.3,74,24.3,20,6.6,2,0.7,10,,0,10,3.3
420034134002,42,3,413400,2,1324,2016,14.8,261,28,10.7,39,14.9,9,3.4,4,1.5,5,3,1.1,4,1.5
420034134002,42,3,413400,2,1324,2017,14.8,261,28,10.7,32,12.3,3,1.1,4,1.5,3,1,0.4,3,1.1
420034134002,42,3,413400,2,1324,2018,14.8,261,33,12.6,46,17.6,20,7.7,5,1.9,3,1,0.4,4,1.5
420034134002,42,3,413400,2,1324,2019,14.8,261,28,10.7,33,12.6,8,3.1,4,1.5,7,1,0.4,3,1.1
420034134003,42,3,413400,3,1708,2016,26.8,542,60,11.1,71,13.1,17,3.1,11,2,4,1,0.2,5,0.9
420034134003,42,3,413400,3,1708,2017,26.8,542,49,9,58,10.7,16,3,8,1.5,6,,0,5,0.9
420034134003,42,3,413400,3,1708,2018,26.8,542,56,10.3,94,17.3,30,5.5,15,2.8,11,,0,8,1.5
420034134003,42,3,413400,3,1708,2019,26.8,542,46,8.5,55,10.1,17,3.1,11,2,6,,0,1,0.2
420034135001,42,3,413500,1,743,2016,16,169,33,19.5,50,29.6,6,3.6,11,6.5,4,,0,3,1.8
420034135001,42,3,413500,1,743,2017,16,169,26,15.4,33,19.5,4,2.4,13,7.7,1,,0,3,1.8
420034135001,42,3,413500,1,743,2018,16,169,30,17.8,35,20.7,7,4.1,12,7.1,3,,0,4,2.4
420034135001,42,3,413500,1,743,2019,16,169,24,14.2,32,18.9,6,3.6,6,3.6,6,,0,3,1.8
420034135002,42,3,413500,2,2003,2016,29.6,265,50,18.9,69,26,17,6.4,13,4.9,3,3,1.1,6,2.3
420034135002,42,3,413500,2,2003,2017,29.6,265,50,18.9,65,24.5,12,4.5,12,4.5,5,,0,3,1.1
420034135002,42,3,413500,2,2003,2018,29.6,265,50,18.9,64,24.2,13,4.9,9,3.4,4,,0,6,2.3
420034135002,42,3,413500,2,2003,2019,29.6,265,63,23.8,88,33.2,23,8.7,11,4.2,9,2,0.8,4,1.5
420034135003,42,3,413500,3,1564,2016,11.2,321,37,11.5,46,14.3,6,1.9,6,1.9,2,1,0.3,1,0.3
420034135003,42,3,413500,3,1564,2017,11.2,321,38,11.8,47,14.6,8,2.5,7,2.2,4,1,0.3,2,0.6
420034135003,42,3,413500,3,1564,2018,11.2,321,31,9.7,35,10.9,8,2.5,5,1.6,2,1,0.3,4,1.2
420034135003,42,3,413500,3,1564,2019,11.2,321,40,12.5,55,17.1,12,3.7,6,1.9,6,,0,3,0.9
420034135004,42,3,413500,4,2499,2016,17.8,225,17,7.6,22,9.8,4,1.8,1,0.4,3,,0,,0
420034135004,42,3,413500,4,2499,2017,17.8,225,19,8.4,22,9.8,4,1.8,2,0.9,4,,0,2,0.9
420034135004,42,3,413500,4,2499,2018,17.8,225,41,18.2,54,24,12,5.3,10,4.4,15,1,0.4,13,5.8
420034135004,42,3,413500,4,2499,2019,17.8,225,29,12.9,42,18.7,9,4,8,3.6,1,,0,5,2.2
420034141011,42,3,414101,1,2234,2016,48.8,576,78,13.5,104,18.1,28,4.9,13,2.3,14,1,0.2,11,1.9
420034141011,42,3,414101,1,2234,2017,48.8,576,72,12.5,89,15.5,21,3.6,11,1.9,5,2,0.3,3,0.5
420034141011,42,3,414101,1,2234,2018,48.8,576,63,10.9,77,13.4,29,5,5,0.9,8,,0,6,1
420034141011,42,3,414101,1,2234,2019,48.8,576,72,12.5,86,14.9,26,4.5,9,1.6,4,1,0.2,6,1
420034141012,42,3,414101,2,1160,2016,26.2,336,45,13.4,57,17,12,3.6,8,2.4,,,0,3,0.9
420034141012,42,3,414101,2,1160,2017,26.2,336,47,14,65,19.3,18,5.4,14,4.2,5,2,0.6,12,3.6
420034141012,42,3,414101,2,1160,2018,26.2,336,45,13.4,51,15.2,18,5.4,8,2.4,1,,0,1,0.3
420034141012,42,3,414101,2,1160,2019,26.2,336,42,12.5,60,17.9,20,6,9,2.7,7,3,0.9,4,1.2
420034141013,42,3,414101,3,891,2016,4.2,248,30,12.1,38,15.3,6,2.4,3,1.2,5,,0,5,2
420034141013,42,3,414101,3,891,2017,4.2,248,18,7.3,30,12.1,8,3.2,1,0.4,3,,0,6,2.4
420034141013,42,3,414101,3,891,2018,4.2,248,20,8.1,24,9.7,7,2.8,1,0.4,1,,0,7,2.8
420034141013,42,3,414101,3,891,2019,4.2,248,17,6.9,28,11.3,5,2,9,3.6,1,,0,1,0.4
420034141014,42,3,414101,4,835,2016,3.8,84,42,50,60,71.4,12,14.3,11,13.1,4,,0,6,7.1
420034141014,42,3,414101,4,835,2017,3.8,84,44,52.4,61,72.6,13,15.5,9,10.7,5,,0,7,8.3
420034141014,42,3,414101,4,835,2018,3.8,84,45,53.6,57,67.9,16,19,10,11.9,3,,0,5,6
420034141014,42,3,414101,4,835,2019,3.8,84,33,39.3,42,50,16,19,3,3.6,,,0,3,3.6
420034141021,42,3,414102,1,3036,2016,35.6,766,93,12.1,125,16.3,24,3.1,18,2.3,8,,0,9,1.2
420034141021,42,3,414102,1,3036,2017,35.6,766,100,13.1,148,19.3,28,3.7,35,4.6,2,,0,7,0.9
420034141021,42,3,414102,1,3036,2018,35.6,766,85,11.1,111,14.5,29,3.8,19,2.5,1,,0,7,0.9
420034141021,42,3,414102,1,3036,2019,35.6,766,72,9.4,97,12.7,29,3.8,9,1.2,4,,0,3,0.4
420034141022,42,3,414102,2,2503,2016,31.8,512,96,18.8,138,27,38,7.4,18,3.5,11,2,0.4,13,2.5
420034141022,42,3,414102,2,2503,2017,31.8,512,78,15.2,105,20.5,10,2,23,4.5,4,1,0.2,4,0.8
420034141022,42,3,414102,2,2503,2018,31.8,512,63,12.3,76,14.8,16,3.1,9,1.8,3,,0,6,1.2
420034141022,42,3,414102,2,2503,2019,31.8,512,79,15.4,97,18.9,26,5.1,12,2.3,4,1,0.2,6,1.2
420034141023,42,3,414102,3,1812,2016,15.2,313,57,18.2,85,27.2,6,1.9,3,1,2,2,0.6,2,0.6
420034141023,42,3,414102,3,1812,2017,15.2,313,63,20.1,77,24.6,10,3.2,7,2.2,3,1,0.3,10,3.2
420034141023,42,3,414102,3,1812,2018,15.2,313,67,21.4,92,29.4,19,6.1,14,4.5,6,,0,15,4.8
420034141023,42,3,414102,3,1812,2019,15.2,313,55,17.6,83,26.5,19,6.1,10,3.2,7,1,0.3,9,2.9
420034142001,42,3,414200,1,3190,2016,43,637,110,17.3,150,23.5,30,4.7,24,3.8,8,1,0.2,11,1.7
420034142001,42,3,414200,1,3190,2017,43,637,114,17.9,154,24.2,34,5.3,24,3.8,19,2,0.3,11,1.7
420034142001,42,3,414200,1,3190,2018,43,637,98,15.4,128,20.1,42,6.6,18,2.8,9,1,0.2,17,2.7
420034142001,42,3,414200,1,3190,2019,43,637,94,14.8,120,18.8,46,7.2,13,2,8,4,0.6,14,2.2
420034142002,42,3,414200,2,1012,2016,19.6,229,40,17.5,63,27.5,12,5.2,4,1.7,3,1,0.4,6,2.6
420034142002,42,3,414200,2,1012,2017,19.6,229,46,20.1,61,26.6,18,7.9,1,0.4,6,,0,9,3.9
420034142002,42,3,414200,2,1012,2018,19.6,229,39,17,60,26.2,23,10,6,2.6,4,1,0.4,6,2.6
420034142002,42,3,414200,2,1012,2019,19.6,229,53,23.1,69,30.1,20,8.7,3,1.3,7,2,0.9,10,4.4
420034142003,42,3,414200,3,1609,2016,31.8,524,52,9.9,74,14.1,13,2.5,4,0.8,6,,0,8,1.5
420034142003,42,3,414200,3,1609,2017,31.8,524,63,12,100,19.1,11,2.1,16,3.1,10,4,0.8,10,1.9
420034142003,42,3,414200,3,1609,2018,31.8,524,58,11.1,73,13.9,17,3.2,13,2.5,4,1,0.2,4,0.8
420034142003,42,3,414200,3,1609,2019,31.8,524,65,12.4,97,18.5,22,4.2,13,2.5,2,1,0.2,2,0.4
420034150011,42,3,415001,1,932,2016,8.2,125,41,32.8,52,41.6,16,12.8,10,8,3,1,0.8,5,4
420034150011,42,3,415001,1,932,2017,8.2,125,37,29.6,47,37.6,23,18.4,4,3.2,2,1,0.8,2,1.6
420034150011,42,3,415001,1,932,2018,8.2,125,50,40,71,56.8,34,27.2,13,10.4,10,,0,7,5.6
420034150011,42,3,415001,1,932,2019,8.2,125,41,32.8,67,53.6,31,24.8,19,15.2,6,1,0.8,4,3.2
420034150012,42,3,415001,2,1615,2016,18.2,383,53,13.8,71,18.5,25,6.5,3,0.8,7,3,0.8,5,1.3
420034150012,42,3,415001,2,1615,2017,18.2,383,56,14.6,77,20.1,27,7,6,1.6,5,1,0.3,8,2.1
420034150012,42,3,415001,2,1615,2018,18.2,383,60,15.7,81,21.1,28,7.3,5,1.3,7,1,0.3,8,2.1
420034150012,42,3,415001,2,1615,2019,18.2,383,59,15.4,91,23.8,47,12.3,6,1.6,9,,0,9,2.3
420034150013,42,3,415001,3,1969,2016,17,540,105,19.4,161,29.8,37,6.9,36,6.7,17,3,0.6,18,3.3
420034150013,42,3,415001,3,1969,2017,17,540,103,19.1,135,25,37,6.9,13,2.4,5,,0,17,3.1
420034150013,42,3,415001,3,1969,2018,17,540,92,17,135,25,43,8,16,3,12,1,0.2,15,2.8
420034150013,42,3,415001,3,1969,2019,17,540,85,15.7,123,22.8,39,7.2,7,1.3,5,,0,10,1.9
420034150021,42,3,415002,1,1404,2016,15.6,263,66,25.1,83,31.6,20,7.6,10,3.8,5,1,0.4,6,2.3
420034150021,42,3,415002,1,1404,2017,15.6,263,51,19.4,67,25.5,28,10.6,5,1.9,7,2,0.8,3,1.1
420034150021,42,3,415002,1,1404,2018,15.6,263,50,19,58,22.1,28,10.6,6,2.3,2,,0,4,1.5
420034150021,42,3,415002,1,1404,2019,15.6,263,58,22.1,78,29.7,34,12.9,2,0.8,2,,0,5,1.9
420034150022,42,3,415002,2,1269,2016,8.4,316,43,13.6,49,15.5,11,3.5,3,0.9,7,1,0.3,5,1.6
420034150022,42,3,415002,2,1269,2017,8.4,316,46,14.6,57,18,16,5.1,1,0.3,1,,0,5,1.6
420034150022,42,3,415002,2,1269,2018,8.4,316,48,15.2,66,20.9,19,6,5,1.6,7,2,0.6,6,1.9
420034150022,42,3,415002,2,1269,2019,8.4,316,40,12.7,50,15.8,30,9.5,2,0.6,5,1,0.3,2,0.6
420034160001,42,3,416000,1,864,2016,4.2,79,40,50.6,54,68.4,15,19,11,13.9,7,1,1.3,6,7.6
420034160001,42,3,416000,1,864,2017,4.2,79,33,41.8,65,82.3,23,29.1,24,30.4,4,1,1.3,7,8.9
420034160001,42,3,416000,1,864,2018,4.2,79,26,32.9,58,73.4,20,25.3,18,22.8,10,1,1.3,5,6.3
420034160001,42,3,416000,1,864,2019,4.2,79,40,50.6,66,83.5,26,32.9,11,13.9,5,,0,7,8.9
420034160002,42,3,416000,2,710,2016,2.6,87,16,18.4,22,25.3,4,4.6,3,3.4,2,,0,2,2.3
420034160002,42,3,416000,2,710,2017,2.6,87,17,19.5,23,26.4,3,3.4,1,1.1,2,1,1.1,1,1.1
420034160002,42,3,416000,2,710,2018,2.6,87,17,19.5,23,26.4,10,11.5,1,1.1,6,1,1.1,2,2.3
420034160002,42,3,416000,2,710,2019,2.6,87,21,24.1,24,27.6,14,16.1,,0,3,,0,2,2.3
420034171001,42,3,417100,1,733,2016,11.4,117,29,24.8,42,35.9,10,8.5,16,13.7,2,1,0.9,4,3.4
420034171001,42,3,417100,1,733,2017,11.4,117,23,19.7,29,24.8,9,7.7,12,10.3,1,,0,6,5.1
420034171001,42,3,417100,1,733,2018,11.4,117,28,23.9,44,37.6,9,7.7,9,7.7,2,1,0.9,4,3.4
420034171001,42,3,417100,1,733,2019,11.4,117,20,17.1,36,30.8,13,11.1,15,12.8,,,0,2,1.7
420034171002,42,3,417100,2,709,2016,11.4,173,24,13.9,41,23.7,10,5.8,13,7.5,,,0,8,4.6
420034171002,42,3,417100,2,709,2017,11.4,173,27,15.6,45,26,14,8.1,7,4,4,,0,6,3.5
420034171002,42,3,417100,2,709,2018,11.4,173,29,16.8,42,24.3,20,11.6,6,3.5,5,,0,4,2.3
420034171002,42,3,417100,2,709,2019,11.4,173,23,13.3,38,22,9,5.2,7,4,7,,0,4,2.3
420034171003,42,3,417100,3,599,2016,10.4,95,25,26.3,36,37.9,17,17.9,1,1.1,9,1,1.1,4,4.2
420034171003,42,3,417100,3,599,2017,10.4,95,29,30.5,49,51.6,22,23.2,2,2.1,10,1,1.1,6,6.3
420034171003,42,3,417100,3,599,2018,10.4,95,31,32.6,56,58.9,18,18.9,3,3.2,12,2,2.1,6,6.3
420034171003,42,3,417100,3,599,2019,10.4,95,31,32.6,46,48.4,27,28.4,1,1.1,8,1,1.1,9,9.5
420034172001,42,3,417200,1,1285,2016,13.8,238,50,21,75,31.5,32,13.4,8,3.4,4,,0,15,6.3
420034172001,42,3,417200,1,1285,2017,13.8,238,49,20.6,72,30.3,19,8,6,2.5,4,1,0.4,10,4.2
420034172001,42,3,417200,1,1285,2018,13.8,238,61,25.6,84,35.3,39,16.4,11,4.6,13,3,1.3,11,4.6
420034172001,42,3,417200,1,1285,2019,13.8,238,55,23.1,92,38.7,38,16,3,1.3,13,1,0.4,14,5.9
420034180001,42,3,418000,1,1697,2016,8.8,241,45,18.7,60,24.9,17,7.1,7,2.9,5,2,0.8,7,2.9
420034180001,42,3,418000,1,1697,2017,8.8,241,46,19.1,77,32,18,7.5,7,2.9,5,,0,8,3.3
420034180001,42,3,418000,1,1697,2018,8.8,241,51,21.2,76,31.5,21,8.7,16,6.6,4,,0,8,3.3
420034180001,42,3,418000,1,1697,2019,8.8,241,50,20.7,75,31.1,23,9.5,11,4.6,4,,0,9,3.7
420034190001,42,3,419000,1,987,2016,9.4,141,40,28.4,54,38.3,4,2.8,7,5,10,1,0.7,10,7.1
420034190001,42,3,419000,1,987,2017,9.4,141,34,24.1,51,36.2,14,9.9,4,2.8,4,1,0.7,7,5
420034190001,42,3,419000,1,987,2018,9.4,141,41,29.1,65,46.1,28,19.9,7,5,1,1,0.7,6,4.3
420034190001,42,3,419000,1,987,2019,9.4,141,40,28.4,64,45.4,27,19.1,2,1.4,2,,0,10,7.1
420034190002,42,3,419000,2,799,2016,10,114,29,25.4,45,39.5,11,9.6,7,6.1,6,1,0.9,7,6.1
420034190002,42,3,419000,2,799,2017,10,114,28,24.6,36,31.6,7,6.1,2,1.8,,,0,3,2.6
420034190002,42,3,419000,2,799,2018,10,114,31,27.2,42,36.8,18,15.8,7,6.1,1,,0,3,2.6
420034190002,42,3,419000,2,799,2019,10,114,31,27.2,47,41.2,20,17.5,4,3.5,8,2,1.8,4,3.5
420034190003,42,3,419000,3,1246,2016,14.6,105,30,28.6,42,40,17,16.2,7,6.7,5,1,1,2,1.9
420034190003,42,3,419000,3,1246,2017,14.6,105,19,18.1,29,27.6,13,12.4,9,8.6,3,1,1,6,5.7
420034190003,42,3,419000,3,1246,2018,14.6,105,25,23.8,34,32.4,14,13.3,5,4.8,2,1,1,3,2.9
420034190003,42,3,419000,3,1246,2019,14.6,105,25,23.8,40,38.1,18,17.1,10,9.5,4,,0,4,3.8
420034200001,42,3,420000,1,1606,2016,17.6,314,55,17.5,94,29.9,30,9.6,34,10.8,10,1,0.3,19,6.1
420034200001,42,3,420000,1,1606,2017,17.6,314,50,15.9,77,24.5,18,5.7,19,6.1,17,,0,12,3.8
420034200001,42,3,420000,1,1606,2018,17.6,314,47,15,90,28.7,36,11.5,20,6.4,25,2,0.6,21,6.7
420034200001,42,3,420000,1,1606,2019,17.6,314,45,14.3,85,27.1,46,14.6,17,5.4,9,,0,13,4.1
420034211001,42,3,421100,1,1196,2016,24.4,365,46,12.6,69,18.9,20,5.5,8,2.2,3,1,0.3,8,2.2
420034211001,42,3,421100,1,1196,2017,24.4,365,61,16.7,83,22.7,20,5.5,8,2.2,6,1,0.3,7,1.9
420034211001,42,3,421100,1,1196,2018,24.4,365,48,13.2,60,16.4,20,5.5,8,2.2,4,,0,3,0.8
420034211001,42,3,421100,1,1196,2019,24.4,365,41,11.2,64,17.5,25,6.8,11,3,1,1,0.3,4,1.1
420034211002,42,3,421100,2,692,2016,5.2,135,40,29.6,50,37,22,16.3,4,3,1,,0,4,3
420034211002,42,3,421100,2,692,2017,5.2,135,36,26.7,54,40,18,13.3,3,2.2,7,,0,1,0.7
420034211002,42,3,421100,2,692,2018,5.2,135,18,13.3,25,18.5,13,9.6,1,0.7,1,,0,3,2.2
420034211002,42,3,421100,2,692,2019,5.2,135,29,21.5,36,26.7,13,9.6,3,2.2,4,,0,2,1.5
420034211003,42,3,421100,3,1838,2016,13,387,80,20.7,113,29.2,34,8.8,21,5.4,7,1,0.3,9,2.3
420034211003,42,3,421100,3,1838,2017,13,387,71,18.3,96,24.8,28,7.2,31,8,4,,0,2,0.5
420034211003,42,3,421100,3,1838,2018,13,387,67,17.3,94,24.3,27,7,22,5.7,3,1,0.3,9,2.3
420034211003,42,3,421100,3,1838,2019,13,387,79,20.4,107,27.6,49,12.7,19,4.9,16,4,1,7,1.8
420034211004,42,3,421100,4,889,2016,4.6,137,16,11.7,20,14.6,6,4.4,2,1.5,2,,0,1,0.7
420034211004,42,3,421100,4,889,2017,4.6,137,19,13.9,29,21.2,11,8,2,1.5,1,1,0.7,3,2.2
420034211004,42,3,421100,4,889,2018,4.6,137,17,12.4,26,19,12,8.8,,0,2,,0,1,0.7
420034211004,42,3,421100,4,889,2019,4.6,137,21,15.3,25,18.2,14,10.2,1,0.7,,,0,,0
420034212001,42,3,421200,1,1854,2016,12.6,314,75,23.9,146,46.5,42,13.4,57,18.2,11,,0,8,2.5
420034212001,42,3,421200,1,1854,2017,12.6,314,62,19.7,81,25.8,22,7,10,3.2,13,1,0.3,11,3.5
420034212001,42,3,421200,1,1854,2018,12.6,314,63,20.1,82,26.1,34,10.8,7,2.2,13,3,1,10,3.2
420034212001,42,3,421200,1,1854,2019,12.6,314,77,24.5,100,31.8,46,14.6,10,3.2,14,1,0.3,14,4.5
420034212002,42,3,421200,2,1066,2016,15,291,38,13.1,53,18.2,18,6.2,3,1,1,,0,2,0.7
420034212002,42,3,421200,2,1066,2017,15,291,44,15.1,66,22.7,22,7.6,7,2.4,5,,0,2,0.7
420034212002,42,3,421200,2,1066,2018,15,291,40,13.7,50,17.2,28,9.6,3,1,4,,0,6,2.1
420034212002,42,3,421200,2,1066,2019,15,291,49,16.8,62,21.3,34,11.7,2,0.7,7,1,0.3,8,2.7
420034212003,42,3,421200,3,422,2016,6.6,128,9,7,12,9.4,2,1.6,,0,,,0,1,0.8
420034212003,42,3,421200,3,422,2017,6.6,128,8,6.3,9,7,2,1.6,2,1.6,1,1,0.8,,0
420034212003,42,3,421200,3,422,2018,6.6,128,15,11.7,20,15.6,7,5.5,,0,5,1,0.8,1,0.8
420034212003,42,3,421200,3,422,2019,6.6,128,9,7,14,10.9,7,5.5,,0,6,2,1.6,,0
420034212004,42,3,421200,4,935,2016,2.2,175,34,19.4,48,27.4,12,6.9,9,5.1,3,,0,3,1.7
420034212004,42,3,421200,4,935,2017,2.2,175,33,18.9,46,26.3,6,3.4,3,1.7,4,3,1.7,3,1.7
420034212004,42,3,421200,4,935,2018,2.2,175,21,12,24,13.7,7,4,,0,1,,0,2,1.1
420034212004,42,3,421200,4,935,2019,2.2,175,39,22.3,54,30.9,22,12.6,5,2.9,7,,0,6,3.4
420034220001,42,3,422000,1,1501,2016,13.6,410,90,22,126,30.7,35,8.5,15,3.7,6,2,0.5,7,1.7
420034220001,42,3,422000,1,1501,2017,13.6,410,71,17.3,96,23.4,29,7.1,14,3.4,4,2,0.5,1,0.2
420034220001,42,3,422000,1,1501,2018,13.6,410,88,21.5,127,31,41,10,20,4.9,3,,0,12,2.9
420034220001,42,3,422000,1,1501,2019,13.6,410,81,19.8,129,31.5,57,13.9,28,6.8,5,3,0.7,2,0.5
420034220002,42,3,422000,2,695,2016,0,208,28,13.5,35,16.8,3,1.4,3,1.4,2,,0,2,1
420034220002,42,3,422000,2,695,2017,0,208,36,17.3,46,22.1,9,4.3,6,2.9,2,1,0.5,4,1.9
420034220002,42,3,422000,2,695,2018,0,208,30,14.4,33,15.9,9,4.3,,0,1,,0,1,0.5
420034220002,42,3,422000,2,695,2019,0,208,32,15.4,43,20.7,19,9.1,9,4.3,1,,0,3,1.4
420034220003,42,3,422000,3,830,2016,10.2,273,34,12.5,43,15.8,7,2.6,5,1.8,1,,0,4,1.5
420034220003,42,3,422000,3,830,2017,10.2,273,37,13.6,45,16.5,15,5.5,8,2.9,1,1,0.4,3,1.1
420034220003,42,3,422000,3,830,2018,10.2,273,36,13.2,44,16.1,17,6.2,1,0.4,2,1,0.4,4,1.5
420034220003,42,3,422000,3,830,2019,10.2,273,36,13.2,43,15.8,19,7,4,1.5,6,2,0.7,4,1.5
420034220004,42,3,422000,4,2095,2016,9,566,73,12.9,96,17,28,4.9,5,0.9,9,1,0.2,7,1.2
420034220004,42,3,422000,4,2095,2017,9,566,72,12.7,85,15,20,3.5,7,1.2,8,1,0.2,5,0.9
420034220004,42,3,422000,4,2095,2018,9,566,85,15,99,17.5,38,6.7,4,0.7,3,2,0.4,4,0.7
420034220004,42,3,422000,4,2095,2019,9,566,73,12.9,91,16.1,36,6.4,3,0.5,2,,0,6,1.1
420034230001,42,3,423000,1,740,2016,9.2,225,26,11.6,36,16,10,4.4,,0,2,,0,1,0.4
420034230001,42,3,423000,1,740,2017,9.2,225,29,12.9,37,16.4,8,3.6,3,1.3,4,,0,4,1.8
420034230001,42,3,423000,1,740,2018,9.2,225,34,15.1,44,19.6,20,8.9,1,0.4,3,2,0.9,4,1.8
420034230001,42,3,423000,1,740,2019,9.2,225,33,14.7,39,17.3,21,9.3,,0,1,,0,3,1.3
420034230002,42,3,423000,2,1232,2016,26.8,263,41,15.6,56,21.3,15,5.7,11,4.2,10,1,0.4,9,3.4
420034230002,42,3,423000,2,1232,2017,26.8,263,31,11.8,39,14.8,19,7.2,4,1.5,3,1,0.4,4,1.5
420034230002,42,3,423000,2,1232,2018,26.8,263,41,15.6,51,19.4,18,6.8,5,1.9,3,1,0.4,8,3
420034230002,42,3,423000,2,1232,2019,26.8,263,31,11.8,46,17.5,22,8.4,2,0.8,,,0,5,1.9
420034230003,42,3,423000,3,752,2016,17,178,29,16.3,37,20.8,15,8.4,6,3.4,4,1,0.6,1,0.6
420034230003,42,3,423000,3,752,2017,17,178,28,15.7,35,19.7,11,6.2,3,1.7,7,,0,1,0.6
420034230003,42,3,423000,3,752,2018,17,178,29,16.3,36,20.2,11,6.2,4,2.2,3,1,0.6,4,2.2
420034230003,42,3,423000,3,752,2019,17,178,33,18.5,38,21.3,16,9,4,2.2,4,,0,2,1.1
420034240001,42,3,424000,1,964,2016,5.8,130,50,38.5,63,48.5,16,12.3,14,10.8,3,,0,4,3.1
